
--- Batch Structural Run Starting at 2026-03-31 15:39:27 ---
SUCCESS:  20181208/20181208/user3/user3-2-5-3-5_doppler.npz processed into user3-2-5-3-5_bvp.npz | Execution Duration: [8.11s]
SUCCESS:  user12/user12-4-3-3-3_doppler.npz processed into user12-4-3-3-3_bvp.npz | Execution Duration: [6.17s]
SUCCESS:  user12/user12-4-3-3-4_doppler.npz processed into user12-4-3-3-4_bvp.npz | Execution Duration: [6.92s]
SUCCESS:  user12/user12-4-3-3-5_doppler.npz processed into user12-4-3-3-5_bvp.npz | Execution Duration: [6.34s]
SUCCESS:  user12/user12-4-3-4-1_doppler.npz processed into user12-4-3-4-1_bvp.npz | Execution Duration: [5.30s]
SUCCESS:  user12/user12-4-3-4-2_doppler.npz processed into user12-4-3-4-2_bvp.npz | Execution Duration: [5.37s]
SUCCESS:  user12/user12-4-3-4-3_doppler.npz processed into user12-4-3-4-3_bvp.npz | Execution Duration: [6.32s]
SUCCESS:  user12/user12-4-3-4-4_doppler.npz processed into user12-4-3-4-4_bvp.npz | Execution Duration: [6.43s]
SUCCESS:  user12/user12-4-3-4-5_doppler.npz processed into user12-4-3-4-5_bvp.npz | Execution Duration: [5.67s]
SUCCESS:  user12/user12-4-3-5-1_doppler.npz processed into user12-4-3-5-1_bvp.npz | Execution Duration: [5.27s]
SUCCESS:  user12/user12-4-3-5-2_doppler.npz processed into user12-4-3-5-2_bvp.npz | Execution Duration: [6.22s]
SUCCESS:  user12/user12-4-3-5-3_doppler.npz processed into user12-4-3-5-3_bvp.npz | Execution Duration: [5.86s]
SUCCESS:  user12/user12-4-3-5-4_doppler.npz processed into user12-4-3-5-4_bvp.npz | Execution Duration: [5.68s]
SUCCESS:  user12/user12-4-3-5-5_doppler.npz processed into user12-4-3-5-5_bvp.npz | Execution Duration: [6.09s]
SUCCESS:  user12/user12-5-4-1-4_doppler.npz processed into user12-5-4-1-4_bvp.npz | Execution Duration: [6.28s]
SUCCESS:  user12/user12-5-4-1-5_doppler.npz processed into user12-5-4-1-5_bvp.npz | Execution Duration: [6.01s]
SUCCESS:  user12/user12-5-4-2-1_doppler.npz processed into user12-5-4-2-1_bvp.npz | Execution Duration: [7.89s]
SUCCESS:  user12/user12-5-4-2-2_doppler.npz processed into user12-5-4-2-2_bvp.npz | Execution Duration: [4.94s]
SUCCESS:  user12/user12-5-4-2-3_doppler.npz processed into user12-5-4-2-3_bvp.npz | Execution Duration: [7.30s]
SUCCESS:  user12/user12-5-4-2-4_doppler.npz processed into user12-5-4-2-4_bvp.npz | Execution Duration: [7.10s]
SUCCESS:  user12/user12-5-4-2-5_doppler.npz processed into user12-5-4-2-5_bvp.npz | Execution Duration: [7.33s]
SUCCESS:  user12/user12-5-4-3-1_doppler.npz processed into user12-5-4-3-1_bvp.npz | Execution Duration: [5.84s]
SUCCESS:  user12/user12-5-4-3-2_doppler.npz processed into user12-5-4-3-2_bvp.npz | Execution Duration: [7.08s]
SUCCESS:  user12/user12-5-4-3-3_doppler.npz processed into user12-5-4-3-3_bvp.npz | Execution Duration: [6.45s]
SUCCESS:  user12/user12-5-4-3-4_doppler.npz processed into user12-5-4-3-4_bvp.npz | Execution Duration: [7.20s]
SUCCESS:  user12/user12-5-4-3-5_doppler.npz processed into user12-5-4-3-5_bvp.npz | Execution Duration: [6.73s]
SUCCESS:  user12/user12-5-4-4-1_doppler.npz processed into user12-5-4-4-1_bvp.npz | Execution Duration: [5.27s]
SUCCESS:  user12/user12-5-4-4-2_doppler.npz processed into user12-5-4-4-2_bvp.npz | Execution Duration: [7.78s]
SUCCESS:  user12/user12-5-4-4-3_doppler.npz processed into user12-5-4-4-3_bvp.npz | Execution Duration: [6.29s]
SUCCESS:  user12/user12-5-4-4-4_doppler.npz processed into user12-5-4-4-4_bvp.npz | Execution Duration: [8.67s]
SUCCESS:  user12/user12-5-4-4-5_doppler.npz processed into user12-5-4-4-5_bvp.npz | Execution Duration: [7.39s]
SUCCESS:  user12/user12-5-4-5-1_doppler.npz processed into user12-5-4-5-1_bvp.npz | Execution Duration: [6.78s]
SUCCESS:  user12/user12-5-4-5-2_doppler.npz processed into user12-5-4-5-2_bvp.npz | Execution Duration: [7.06s]
SUCCESS:  user12/user12-5-4-5-3_doppler.npz processed into user12-5-4-5-3_bvp.npz | Execution Duration: [7.51s]
SUCCESS:  user12/user12-5-4-5-4_doppler.npz processed into user12-5-4-5-4_bvp.npz | Execution Duration: [7.25s]
SUCCESS:  user12/user12-5-4-5-5_doppler.npz processed into user12-5-4-5-5_bvp.npz | Execution Duration: [5.82s]
SUCCESS:  user12/user12-5-5-1-1_doppler.npz processed into user12-5-5-1-1_bvp.npz | Execution Duration: [7.15s]
SUCCESS:  user12/user12-5-5-1-2_doppler.npz processed into user12-5-5-1-2_bvp.npz | Execution Duration: [7.93s]
SUCCESS:  user12/user12-6-4-1-5_doppler.npz processed into user12-6-4-1-5_bvp.npz | Execution Duration: [8.09s]
SUCCESS:  user12/user12-6-4-2-1_doppler.npz processed into user12-6-4-2-1_bvp.npz | Execution Duration: [6.92s]
SUCCESS:  user12/user12-6-4-2-2_doppler.npz processed into user12-6-4-2-2_bvp.npz | Execution Duration: [7.79s]
SUCCESS:  user12/user12-6-4-2-3_doppler.npz processed into user12-6-4-2-3_bvp.npz | Execution Duration: [8.21s]
SUCCESS:  user12/user12-6-4-2-4_doppler.npz processed into user12-6-4-2-4_bvp.npz | Execution Duration: [8.56s]
SUCCESS:  user12/user12-6-4-2-5_doppler.npz processed into user12-6-4-2-5_bvp.npz | Execution Duration: [6.99s]
SUCCESS:  user12/user12-6-4-3-1_doppler.npz processed into user12-6-4-3-1_bvp.npz | Execution Duration: [6.78s]
SUCCESS:  user12/user12-6-4-3-2_doppler.npz processed into user12-6-4-3-2_bvp.npz | Execution Duration: [6.96s]
SUCCESS:  user12/user12-6-4-3-3_doppler.npz processed into user12-6-4-3-3_bvp.npz | Execution Duration: [6.99s]
SUCCESS:  user12/user12-6-4-3-4_doppler.npz processed into user12-6-4-3-4_bvp.npz | Execution Duration: [7.37s]
SUCCESS:  user12/user12-6-4-3-5_doppler.npz processed into user12-6-4-3-5_bvp.npz | Execution Duration: [7.19s]
SUCCESS:  user12/user12-6-4-4-1_doppler.npz processed into user12-6-4-4-1_bvp.npz | Execution Duration: [7.31s]
SUCCESS:  user12/user12-6-4-4-2_doppler.npz processed into user12-6-4-4-2_bvp.npz | Execution Duration: [8.16s]
SUCCESS:  user12/user12-6-4-4-3_doppler.npz processed into user12-6-4-4-3_bvp.npz | Execution Duration: [8.77s]
SUCCESS:  user12/user12-6-4-4-4_doppler.npz processed into user12-6-4-4-4_bvp.npz | Execution Duration: [7.96s]
SUCCESS:  user12/user12-6-4-4-5_doppler.npz processed into user12-6-4-4-5_bvp.npz | Execution Duration: [8.68s]
SUCCESS:  user12/user12-6-4-5-1_doppler.npz processed into user12-6-4-5-1_bvp.npz | Execution Duration: [7.45s]
SUCCESS:  user12/user12-6-4-5-2_doppler.npz processed into user12-6-4-5-2_bvp.npz | Execution Duration: [6.25s]
SUCCESS:  user12/user12-6-4-5-3_doppler.npz processed into user12-6-4-5-3_bvp.npz | Execution Duration: [6.74s]
SUCCESS:  user12/user12-6-4-5-4_doppler.npz processed into user12-6-4-5-4_bvp.npz | Execution Duration: [7.04s]
SUCCESS:  user12/user12-6-4-5-5_doppler.npz processed into user12-6-4-5-5_bvp.npz | Execution Duration: [6.99s]
SUCCESS:  user12/user12-6-5-1-1_doppler.npz processed into user12-6-5-1-1_bvp.npz | Execution Duration: [6.95s]
SUCCESS:  user12/user12-6-5-1-2_doppler.npz processed into user12-6-5-1-2_bvp.npz | Execution Duration: [7.95s]
SUCCESS:  user12/user12-6-5-1-3_doppler.npz processed into user12-6-5-1-3_bvp.npz | Execution Duration: [8.37s]
SUCCESS:  user12/user12-6-5-1-4_doppler.npz processed into user12-6-5-1-4_bvp.npz | Execution Duration: [7.57s]
SUCCESS:  user12/user12-6-5-1-5_doppler.npz processed into user12-6-5-1-5_bvp.npz | Execution Duration: [9.59s]
SUCCESS:  user12/user12-2-3-1-2_doppler.npz processed into user12-2-3-1-2_bvp.npz | Execution Duration: [6.99s]
SUCCESS:  user12/user12-2-3-1-3_doppler.npz processed into user12-2-3-1-3_bvp.npz | Execution Duration: [7.83s]
SUCCESS:  user12/user12-2-3-1-4_doppler.npz processed into user12-2-3-1-4_bvp.npz | Execution Duration: [7.10s]
SUCCESS:  user12/user12-2-3-1-5_doppler.npz processed into user12-2-3-1-5_bvp.npz | Execution Duration: [8.45s]
SUCCESS:  user12/user12-2-3-2-1_doppler.npz processed into user12-2-3-2-1_bvp.npz | Execution Duration: [8.19s]
SUCCESS:  user12/user12-2-3-2-2_doppler.npz processed into user12-2-3-2-2_bvp.npz | Execution Duration: [8.41s]
SUCCESS:  user12/user12-2-3-2-3_doppler.npz processed into user12-2-3-2-3_bvp.npz | Execution Duration: [7.85s]
SUCCESS:  user12/user12-2-3-2-4_doppler.npz processed into user12-2-3-2-4_bvp.npz | Execution Duration: [7.69s]
SUCCESS:  user12/user12-2-3-2-5_doppler.npz processed into user12-2-3-2-5_bvp.npz | Execution Duration: [8.07s]
SUCCESS:  user12/user12-2-3-3-1_doppler.npz processed into user12-2-3-3-1_bvp.npz | Execution Duration: [7.81s]
SUCCESS:  user12/user12-2-3-3-2_doppler.npz processed into user12-2-3-3-2_bvp.npz | Execution Duration: [9.85s]
SUCCESS:  user12/user12-2-3-3-3_doppler.npz processed into user12-2-3-3-3_bvp.npz | Execution Duration: [6.79s]
SUCCESS:  user12/user12-2-3-3-4_doppler.npz processed into user12-2-3-3-4_bvp.npz | Execution Duration: [7.71s]
SUCCESS:  user12/user12-2-3-3-5_doppler.npz processed into user12-2-3-3-5_bvp.npz | Execution Duration: [8.29s]
SUCCESS:  user12/user12-2-3-4-1_doppler.npz processed into user12-2-3-4-1_bvp.npz | Execution Duration: [8.18s]
SUCCESS:  user12/user12-2-3-4-2_doppler.npz processed into user12-2-3-4-2_bvp.npz | Execution Duration: [7.94s]
SUCCESS:  user12/user12-2-3-4-3_doppler.npz processed into user12-2-3-4-3_bvp.npz | Execution Duration: [8.82s]
SUCCESS:  user12/user12-2-3-4-4_doppler.npz processed into user12-2-3-4-4_bvp.npz | Execution Duration: [8.44s]
SUCCESS:  user12/user12-2-3-4-5_doppler.npz processed into user12-2-3-4-5_bvp.npz | Execution Duration: [7.41s]
SUCCESS:  user12/user12-2-3-5-1_doppler.npz processed into user12-2-3-5-1_bvp.npz | Execution Duration: [7.37s]
SUCCESS:  user12/user12-8-2-5-5_doppler.npz processed into user12-8-2-5-5_bvp.npz | Execution Duration: [8.52s]
SUCCESS:  user12/user12-8-3-1-1_doppler.npz processed into user12-8-3-1-1_bvp.npz | Execution Duration: [5.02s]
SUCCESS:  user12/user12-8-3-1-2_doppler.npz processed into user12-8-3-1-2_bvp.npz | Execution Duration: [7.53s]
SUCCESS:  user12/user12-8-3-1-3_doppler.npz processed into user12-8-3-1-3_bvp.npz | Execution Duration: [7.40s]
SUCCESS:  user12/user12-8-3-1-4_doppler.npz processed into user12-8-3-1-4_bvp.npz | Execution Duration: [6.58s]
SUCCESS:  user12/user12-8-3-1-5_doppler.npz processed into user12-8-3-1-5_bvp.npz | Execution Duration: [6.46s]
SUCCESS:  user12/user12-8-3-2-1_doppler.npz processed into user12-8-3-2-1_bvp.npz | Execution Duration: [5.45s]
SUCCESS:  user12/user12-8-3-2-2_doppler.npz processed into user12-8-3-2-2_bvp.npz | Execution Duration: [7.47s]
SUCCESS:  user12/user12-8-3-2-3_doppler.npz processed into user12-8-3-2-3_bvp.npz | Execution Duration: [6.02s]
SUCCESS:  user12/user12-8-3-2-4_doppler.npz processed into user12-8-3-2-4_bvp.npz | Execution Duration: [7.81s]
SUCCESS:  user12/user12-8-3-2-5_doppler.npz processed into user12-8-3-2-5_bvp.npz | Execution Duration: [8.63s]
SUCCESS:  user12/user12-8-3-3-1_doppler.npz processed into user12-8-3-3-1_bvp.npz | Execution Duration: [6.78s]
SUCCESS:  user12/user12-8-3-3-2_doppler.npz processed into user12-8-3-3-2_bvp.npz | Execution Duration: [6.81s]
SUCCESS:  user12/user12-8-3-3-3_doppler.npz processed into user12-8-3-3-3_bvp.npz | Execution Duration: [6.56s]
SUCCESS:  user12/user12-8-3-3-4_doppler.npz processed into user12-8-3-3-4_bvp.npz | Execution Duration: [8.12s]
SUCCESS:  user12/user12-1-1-1-1_doppler.npz processed into user12-1-1-1-1_bvp.npz | Execution Duration: [7.07s]
SUCCESS:  user12/user12-1-1-1-2_doppler.npz processed into user12-1-1-1-2_bvp.npz | Execution Duration: [7.00s]
SUCCESS:  user12/user12-1-1-1-3_doppler.npz processed into user12-1-1-1-3_bvp.npz | Execution Duration: [6.69s]
SUCCESS:  user12/user12-1-1-1-4_doppler.npz processed into user12-1-1-1-4_bvp.npz | Execution Duration: [7.34s]
SUCCESS:  user12/user12-1-1-1-5_doppler.npz processed into user12-1-1-1-5_bvp.npz | Execution Duration: [6.31s]
SUCCESS:  user12/user12-1-1-2-1_doppler.npz processed into user12-1-1-2-1_bvp.npz | Execution Duration: [6.07s]
SUCCESS:  user12/user12-1-1-2-2_doppler.npz processed into user12-1-1-2-2_bvp.npz | Execution Duration: [5.88s]
SUCCESS:  user12/user12-1-1-2-3_doppler.npz processed into user12-1-1-2-3_bvp.npz | Execution Duration: [5.54s]
SUCCESS:  user12/user12-1-1-2-4_doppler.npz processed into user12-1-1-2-4_bvp.npz | Execution Duration: [6.82s]
SUCCESS:  user12/user12-1-1-2-5_doppler.npz processed into user12-1-1-2-5_bvp.npz | Execution Duration: [5.53s]
SUCCESS:  user12/user12-1-1-3-1_doppler.npz processed into user12-1-1-3-1_bvp.npz | Execution Duration: [7.08s]
SUCCESS:  user12/user12-1-1-3-2_doppler.npz processed into user12-1-1-3-2_bvp.npz | Execution Duration: [6.94s]
SUCCESS:  user12/user12-1-1-3-3_doppler.npz processed into user12-1-1-3-3_bvp.npz | Execution Duration: [7.44s]
SUCCESS:  user12/user12-1-1-3-4_doppler.npz processed into user12-1-1-3-4_bvp.npz | Execution Duration: [6.43s]
SUCCESS:  user12/user12-1-1-3-5_doppler.npz processed into user12-1-1-3-5_bvp.npz | Execution Duration: [6.74s]
SUCCESS:  user12/user12-1-1-4-1_doppler.npz processed into user12-1-1-4-1_bvp.npz | Execution Duration: [7.24s]
SUCCESS:  user12/user12-1-1-4-2_doppler.npz processed into user12-1-1-4-2_bvp.npz | Execution Duration: [6.07s]
SUCCESS:  user12/user12-1-1-4-3_doppler.npz processed into user12-1-1-4-3_bvp.npz | Execution Duration: [6.49s]
SUCCESS:  user12/user12-1-1-4-4_doppler.npz processed into user12-1-1-4-4_bvp.npz | Execution Duration: [6.13s]
SUCCESS:  user12/user12-1-1-4-5_doppler.npz processed into user12-1-1-4-5_bvp.npz | Execution Duration: [6.07s]
SUCCESS:  user12/user12-1-1-5-1_doppler.npz processed into user12-1-1-5-1_bvp.npz | Execution Duration: [5.85s]
SUCCESS:  user12/user12-1-1-5-2_doppler.npz processed into user12-1-1-5-2_bvp.npz | Execution Duration: [6.80s]
SUCCESS:  user12/user12-1-1-5-3_doppler.npz processed into user12-1-1-5-3_bvp.npz | Execution Duration: [6.38s]
SUCCESS:  user12/user12-1-1-5-4_doppler.npz processed into user12-1-1-5-4_bvp.npz | Execution Duration: [6.21s]
SUCCESS:  user12/user12-1-1-5-5_doppler.npz processed into user12-1-1-5-5_bvp.npz | Execution Duration: [6.40s]
SUCCESS:  user12/user12-1-2-1-1_doppler.npz processed into user12-1-2-1-1_bvp.npz | Execution Duration: [6.41s]
SUCCESS:  user12/user12-1-2-1-2_doppler.npz processed into user12-1-2-1-2_bvp.npz | Execution Duration: [5.69s]
SUCCESS:  user12/user12-7-2-5-1_doppler.npz processed into user12-7-2-5-1_bvp.npz | Execution Duration: [8.73s]
SUCCESS:  user12/user12-7-2-5-2_doppler.npz processed into user12-7-2-5-2_bvp.npz | Execution Duration: [8.76s]
SUCCESS:  user12/user12-7-2-5-3_doppler.npz processed into user12-7-2-5-3_bvp.npz | Execution Duration: [8.08s]
SUCCESS:  user12/user12-7-2-5-4_doppler.npz processed into user12-7-2-5-4_bvp.npz | Execution Duration: [7.35s]
SUCCESS:  user12/user12-7-2-5-5_doppler.npz processed into user12-7-2-5-5_bvp.npz | Execution Duration: [7.28s]
SUCCESS:  user12/user12-7-3-1-1_doppler.npz processed into user12-7-3-1-1_bvp.npz | Execution Duration: [7.43s]
SUCCESS:  user12/user12-7-3-1-2_doppler.npz processed into user12-7-3-1-2_bvp.npz | Execution Duration: [7.74s]
SUCCESS:  user12/user12-7-3-1-3_doppler.npz processed into user12-7-3-1-3_bvp.npz | Execution Duration: [8.31s]
SUCCESS:  user12/user12-7-3-1-4_doppler.npz processed into user12-7-3-1-4_bvp.npz | Execution Duration: [8.71s]
SUCCESS:  user12/user12-7-3-1-5_doppler.npz processed into user12-7-3-1-5_bvp.npz | Execution Duration: [6.42s]
SUCCESS:  user12/user12-7-3-2-1_doppler.npz processed into user12-7-3-2-1_bvp.npz | Execution Duration: [6.46s]
SUCCESS:  user12/user12-7-3-2-2_doppler.npz processed into user12-7-3-2-2_bvp.npz | Execution Duration: [8.85s]
SUCCESS:  user12/user12-7-3-2-3_doppler.npz processed into user12-7-3-2-3_bvp.npz | Execution Duration: [7.65s]
SUCCESS:  user12/user12-7-3-2-4_doppler.npz processed into user12-7-3-2-4_bvp.npz | Execution Duration: [7.42s]
SUCCESS:  user12/user12-7-3-2-5_doppler.npz processed into user12-7-3-2-5_bvp.npz | Execution Duration: [7.55s]
SUCCESS:  user12/user12-7-3-3-1_doppler.npz processed into user12-7-3-3-1_bvp.npz | Execution Duration: [8.66s]
SUCCESS:  user12/user12-7-3-3-2_doppler.npz processed into user12-7-3-3-2_bvp.npz | Execution Duration: [7.76s]
SUCCESS:  user12/user12-7-3-3-3_doppler.npz processed into user12-7-3-3-3_bvp.npz | Execution Duration: [7.33s]
SUCCESS:  user12/user12-7-3-3-4_doppler.npz processed into user12-7-3-3-4_bvp.npz | Execution Duration: [7.32s]
SUCCESS:  user12/user12-7-3-3-5_doppler.npz processed into user12-7-3-3-5_bvp.npz | Execution Duration: [7.45s]
SUCCESS:  user12/user12-8-5-3-1_doppler.npz processed into user12-8-5-3-1_bvp.npz | Execution Duration: [6.42s]
SUCCESS:  user12/user12-8-5-3-2_doppler.npz processed into user12-8-5-3-2_bvp.npz | Execution Duration: [6.38s]
SUCCESS:  user12/user12-8-5-3-3_doppler.npz processed into user12-8-5-3-3_bvp.npz | Execution Duration: [7.63s]
SUCCESS:  user12/user12-8-5-3-4_doppler.npz processed into user12-8-5-3-4_bvp.npz | Execution Duration: [9.48s]
SUCCESS:  user12/user12-8-5-3-5_doppler.npz processed into user12-8-5-3-5_bvp.npz | Execution Duration: [6.89s]
SUCCESS:  user12/user12-8-5-4-1_doppler.npz processed into user12-8-5-4-1_bvp.npz | Execution Duration: [7.07s]
SUCCESS:  user12/user12-8-5-4-2_doppler.npz processed into user12-8-5-4-2_bvp.npz | Execution Duration: [6.76s]
SUCCESS:  user12/user12-8-5-4-3_doppler.npz processed into user12-8-5-4-3_bvp.npz | Execution Duration: [8.09s]
SUCCESS:  user12/user12-8-5-4-4_doppler.npz processed into user12-8-5-4-4_bvp.npz | Execution Duration: [8.07s]
SUCCESS:  user12/user12-8-5-4-5_doppler.npz processed into user12-8-5-4-5_bvp.npz | Execution Duration: [8.40s]
SUCCESS:  user12/user12-8-5-5-1_doppler.npz processed into user12-8-5-5-1_bvp.npz | Execution Duration: [6.85s]
SUCCESS:  user12/user12-8-5-5-2_doppler.npz processed into user12-8-5-5-2_bvp.npz | Execution Duration: [6.73s]
SUCCESS:  user12/user12-8-5-5-3_doppler.npz processed into user12-8-5-5-3_bvp.npz | Execution Duration: [8.15s]
SUCCESS:  user12/user12-8-5-5-4_doppler.npz processed into user12-8-5-5-4_bvp.npz | Execution Duration: [7.92s]
SUCCESS:  user12/user12-8-5-5-5_doppler.npz processed into user12-8-5-5-5_bvp.npz | Execution Duration: [7.91s]
SUCCESS:  user12/user12-9-1-1-1_doppler.npz processed into user12-9-1-1-1_bvp.npz | Execution Duration: [9.39s]
SUCCESS:  user12/user12-9-1-1-2_doppler.npz processed into user12-9-1-1-2_bvp.npz | Execution Duration: [7.57s]
SUCCESS:  user12/user12-9-1-1-3_doppler.npz processed into user12-9-1-1-3_bvp.npz | Execution Duration: [7.73s]
SUCCESS:  user12/user12-9-1-1-4_doppler.npz processed into user12-9-1-1-4_bvp.npz | Execution Duration: [7.98s]
SUCCESS:  user12/user12-9-1-1-5_doppler.npz processed into user12-9-1-1-5_bvp.npz | Execution Duration: [7.66s]
SUCCESS:  user12/user12-9-1-2-1_doppler.npz processed into user12-9-1-2-1_bvp.npz | Execution Duration: [6.32s]
SUCCESS:  user12/user12-9-1-2-2_doppler.npz processed into user12-9-1-2-2_bvp.npz | Execution Duration: [6.82s]
SUCCESS:  user12/user12-9-1-2-3_doppler.npz processed into user12-9-1-2-3_bvp.npz | Execution Duration: [7.62s]
SUCCESS:  user12/user12-9-1-2-4_doppler.npz processed into user12-9-1-2-4_bvp.npz | Execution Duration: [7.39s]
SUCCESS:  user12/user12-4-5-2-5_doppler.npz processed into user12-4-5-2-5_bvp.npz | Execution Duration: [5.12s]
SUCCESS:  user12/user12-4-5-3-1_doppler.npz processed into user12-4-5-3-1_bvp.npz | Execution Duration: [6.17s]
SUCCESS:  user12/user12-4-5-3-2_doppler.npz processed into user12-4-5-3-2_bvp.npz | Execution Duration: [7.10s]
SUCCESS:  user12/user12-4-5-3-3_doppler.npz processed into user12-4-5-3-3_bvp.npz | Execution Duration: [5.16s]
SUCCESS:  user12/user12-4-5-3-4_doppler.npz processed into user12-4-5-3-4_bvp.npz | Execution Duration: [7.09s]
SUCCESS:  user12/user12-4-5-3-5_doppler.npz processed into user12-4-5-3-5_bvp.npz | Execution Duration: [6.90s]
SUCCESS:  user12/user12-4-5-4-1_doppler.npz processed into user12-4-5-4-1_bvp.npz | Execution Duration: [7.45s]
SUCCESS:  user12/user12-4-5-4-2_doppler.npz processed into user12-4-5-4-2_bvp.npz | Execution Duration: [5.67s]
SUCCESS:  user12/user12-4-5-4-3_doppler.npz processed into user12-4-5-4-3_bvp.npz | Execution Duration: [6.84s]
SUCCESS:  user12/user12-4-5-4-4_doppler.npz processed into user12-4-5-4-4_bvp.npz | Execution Duration: [6.07s]
SUCCESS:  user12/user12-4-5-4-5_doppler.npz processed into user12-4-5-4-5_bvp.npz | Execution Duration: [6.95s]
SUCCESS:  user12/user12-4-5-5-1_doppler.npz processed into user12-4-5-5-1_bvp.npz | Execution Duration: [5.70s]
SUCCESS:  user12/user12-4-5-5-2_doppler.npz processed into user12-4-5-5-2_bvp.npz | Execution Duration: [5.45s]
SUCCESS:  user12/user12-4-5-5-3_doppler.npz processed into user12-4-5-5-3_bvp.npz | Execution Duration: [5.98s]
SUCCESS:  user12/user12-1-4-4-2_doppler.npz processed into user12-1-4-4-2_bvp.npz | Execution Duration: [6.13s]
SUCCESS:  user12/user12-1-4-4-3_doppler.npz processed into user12-1-4-4-3_bvp.npz | Execution Duration: [5.70s]
SUCCESS:  user12/user12-1-4-4-4_doppler.npz processed into user12-1-4-4-4_bvp.npz | Execution Duration: [6.31s]
SUCCESS:  user12/user12-1-4-4-5_doppler.npz processed into user12-1-4-4-5_bvp.npz | Execution Duration: [5.74s]
SUCCESS:  user12/user12-1-4-5-1_doppler.npz processed into user12-1-4-5-1_bvp.npz | Execution Duration: [6.14s]
SUCCESS:  user12/user12-1-4-5-2_doppler.npz processed into user12-1-4-5-2_bvp.npz | Execution Duration: [5.64s]
SUCCESS:  user12/user12-1-4-5-3_doppler.npz processed into user12-1-4-5-3_bvp.npz | Execution Duration: [6.61s]
SUCCESS:  user12/user12-1-4-5-4_doppler.npz processed into user12-1-4-5-4_bvp.npz | Execution Duration: [6.06s]
SUCCESS:  user12/user12-1-4-5-5_doppler.npz processed into user12-1-4-5-5_bvp.npz | Execution Duration: [6.93s]
SUCCESS:  user12/user12-1-5-1-1_doppler.npz processed into user12-1-5-1-1_bvp.npz | Execution Duration: [6.45s]
SUCCESS:  user12/user12-1-5-1-2_doppler.npz processed into user12-1-5-1-2_bvp.npz | Execution Duration: [7.71s]
SUCCESS:  user12/user12-1-5-1-3_doppler.npz processed into user12-1-5-1-3_bvp.npz | Execution Duration: [7.08s]
SUCCESS:  user12/user12-1-5-1-4_doppler.npz processed into user12-1-5-1-4_bvp.npz | Execution Duration: [6.45s]
SUCCESS:  user12/user12-1-5-1-5_doppler.npz processed into user12-1-5-1-5_bvp.npz | Execution Duration: [6.64s]
SUCCESS:  user12/user12-1-5-2-1_doppler.npz processed into user12-1-5-2-1_bvp.npz | Execution Duration: [6.63s]
SUCCESS:  user12/user12-1-5-2-2_doppler.npz processed into user12-1-5-2-2_bvp.npz | Execution Duration: [6.18s]
SUCCESS:  user12/user12-1-5-2-3_doppler.npz processed into user12-1-5-2-3_bvp.npz | Execution Duration: [7.18s]
SUCCESS:  user12/user12-3-2-1-4_doppler.npz processed into user12-3-2-1-4_bvp.npz | Execution Duration: [5.19s]
SUCCESS:  user12/user12-3-2-1-5_doppler.npz processed into user12-3-2-1-5_bvp.npz | Execution Duration: [5.55s]
SUCCESS:  user12/user12-3-2-2-1_doppler.npz processed into user12-3-2-2-1_bvp.npz | Execution Duration: [5.42s]
SUCCESS:  user12/user12-3-2-2-2_doppler.npz processed into user12-3-2-2-2_bvp.npz | Execution Duration: [5.50s]
SUCCESS:  user12/user12-3-2-2-3_doppler.npz processed into user12-3-2-2-3_bvp.npz | Execution Duration: [4.96s]
SUCCESS:  user12/user12-3-2-2-4_doppler.npz processed into user12-3-2-2-4_bvp.npz | Execution Duration: [4.65s]
SUCCESS:  user12/user12-3-2-2-5_doppler.npz processed into user12-3-2-2-5_bvp.npz | Execution Duration: [5.15s]
SUCCESS:  user12/user12-3-2-3-1_doppler.npz processed into user12-3-2-3-1_bvp.npz | Execution Duration: [4.86s]
SUCCESS:  user12/user12-3-2-3-2_doppler.npz processed into user12-3-2-3-2_bvp.npz | Execution Duration: [4.80s]
SUCCESS:  user12/user12-3-2-3-3_doppler.npz processed into user12-3-2-3-3_bvp.npz | Execution Duration: [5.63s]
SUCCESS:  user12/user12-3-2-3-4_doppler.npz processed into user12-3-2-3-4_bvp.npz | Execution Duration: [4.54s]
SUCCESS:  user12/user12-3-2-3-5_doppler.npz processed into user12-3-2-3-5_bvp.npz | Execution Duration: [4.56s]
SUCCESS:  user12/user12-3-2-4-1_doppler.npz processed into user12-3-2-4-1_bvp.npz | Execution Duration: [5.51s]
SUCCESS:  user12/user12-3-2-4-2_doppler.npz processed into user12-3-2-4-2_bvp.npz | Execution Duration: [5.56s]
SUCCESS:  user12/user12-9-3-5-4_doppler.npz processed into user12-9-3-5-4_bvp.npz | Execution Duration: [8.52s]
SUCCESS:  user12/user12-9-3-5-5_doppler.npz processed into user12-9-3-5-5_bvp.npz | Execution Duration: [9.96s]
SUCCESS:  user12/user12-9-4-1-1_doppler.npz processed into user12-9-4-1-1_bvp.npz | Execution Duration: [7.65s]
SUCCESS:  user12/user12-9-4-1-2_doppler.npz processed into user12-9-4-1-2_bvp.npz | Execution Duration: [7.65s]
SUCCESS:  user12/user12-9-4-1-3_doppler.npz processed into user12-9-4-1-3_bvp.npz | Execution Duration: [8.50s]
SUCCESS:  user12/user12-9-4-1-4_doppler.npz processed into user12-9-4-1-4_bvp.npz | Execution Duration: [9.47s]
