
--- BAP Native Batch Execution Starting at 2026-03-31 17:24:16 ---
SUCCESS: 20181208/20181208/user3/user3-2-5-3-5_doppler.npz -> user3-2-5-3-5_bap.npz | File Time: [16.02s] | Cumulative Runtime: [16.02s]
SKIPPED (Already exists): user10/user10-8-1-5-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-8-1-5-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-8-1-5-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-8-2-1-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-8-2-1-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-8-2-1-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-8-2-1-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-8-2-1-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-8-2-2-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-8-2-2-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-8-2-2-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-4-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-2-5-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-3-5-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-5-1-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-1-1-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-1-4-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-2-3-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-3-2-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-4-1-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-4-4-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-4-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-1-5-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-2-3-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-3-2-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-1-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-4-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-5-4-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-3-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-2-2-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-3-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-4-2-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-5-1-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-1-1-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-1-5-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-4-4-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-4-5-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-4-5-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-4-5-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-4-5-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-4-5-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-1-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-1-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-1-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-1-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-1-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-2-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-2-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-2-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-2-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-2-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-3-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-3-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-3-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-3-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-3-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-4-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-4-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-4-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-2-5-4-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-3-5-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-3-5-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-3-5-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-3-5-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-1-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-1-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-1-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-1-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-1-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-2-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-2-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-2-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-2-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-2-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-3-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-3-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-3-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-3-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-3-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-4-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-4-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-4-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-4-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-4-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-5-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-9-4-5-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-3-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-3-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-3-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-3-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-4-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-4-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-4-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-4-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-4-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-5-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-5-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-5-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-5-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-1-5-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-2-1-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-2-1-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-2-1-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-2-1-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-2-1-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-1-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-1-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-1-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-1-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-2-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-2-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-2-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-2-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-2-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-3-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-3-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-3-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-3-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-3-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-4-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-4-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-4-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-3-4-4-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-3-5-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-1-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-1-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-1-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-1-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-1-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-2-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-2-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-2-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-2-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-2-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-3-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-3-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-3-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-3-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-3-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-4-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-4-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-4-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-4-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-4-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-5-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-5-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-5-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-5-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-4-5-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-5-1-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-5-1-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-7-5-1-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-1-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-1-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-1-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-1-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-1-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-2-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-2-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-2-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-2-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-2-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-3-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-3-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-3-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-3-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-3-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-4-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-4-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-4-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-1-1-4-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-3-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-3-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-3-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-3-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-4-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-4-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-4-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-4-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-4-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-5-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-5-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-5-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-5-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-3-5-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-4-1-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-4-1-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-4-1-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-4-1-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-4-1-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-4-2-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-4-4-2-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-1-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-1-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-1-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-1-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-1-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-2-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-2-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-2-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-2-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-2-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-3-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-3-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-3-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-3-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-3-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-4-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-4-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-4-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-4-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-4-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-5-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-5-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-5-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-5-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-5-3-5-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-6-5-3-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-6-5-3-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-6-5-3-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-6-5-4-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-6-5-4-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-6-5-4-3_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-6-5-4-4_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-6-5-4-5_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-6-5-5-1_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
SKIPPED (Already exists): user10/user10-6-5-5-2_doppler.npz | File Time: [0.00s] | Cumulative Runtime: [0.03s]
